source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
34.117.59.81,192.168.1.239,443,56944,TCP,1466,0.8165388107299805,1452,12.464390754699707,7,5122,outbound,12.464390754699707,7,731.7142857142857,383907.91836734687,2.2359263506290326,34.117.59.81->192.168.1.239:56944,0.5615998517505274,2024-08-21 18:07:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56944,TCP,121,0.20593929290771484,107,12.670330047607422,8,5243,outbound,12.670330047607422,8,655.375,376713.234375,2.5,34.117.59.81->192.168.1.239:56944,0.6313963385279506,2024-08-21 18:07:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,514,4.914508104324341,500,167.22257471084595,95,55759,outbound,167.22257471084595,95,586.9368421052632,46738.501274238224,5.568187024161774,144.195.31.55->192.168.1.239:57388,0.5681051147805247,2024-08-21 18:07:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,513,0.18714594841003418,499,167.40972065925598,96,56272,outbound,167.40972065925598,96,586.1666666666666,46307.99305555556,5.5937279643037465,144.195.31.55->192.168.1.239:57388,0.5734434035368675,2024-08-21 18:07:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,513,0.19935011863708496,499,167.60907077789307,97,56785,outbound,167.60907077789307,97,585.4123711340206,45885.21139334679,5.59827866181526,144.195.31.55->192.168.1.239:57388,0.5787276282232924,2024-08-21 18:07:24,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,513,0.24409914016723633,499,167.8531699180603,98,57298,outbound,167.8531699180603,98,584.6734693877551,45469.95460224907,5.595185323725057,144.195.31.55->192.168.1.239:57388,0.5838436059792017,2024-08-21 18:07:25,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56944,443,TCP,66,6.532135009765625,52,15.655208110809326,8,1316,outbound,15.655208110809326,8,164.5,28532.0,2.0,192.168.1.239->34.117.59.81:443,0.5110120506463471,2024-08-21 18:07:25,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1017,1.6290149688720703,1003,171.0507071018219,134,91672,outbound,171.0507071018219,134,684.1194029850747,78938.85141456896,6.099306541042591,192.168.1.239->144.195.31.55:8801,0.7833934291790644,2024-08-21 18:07:25,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56944,443,TCP,66,0.38675379753112793,52,16.041961908340454,9,1382,outbound,16.041961908340454,9,153.55555555555554,26320.02469135802,1.8799649487271108,192.168.1.239->34.117.59.81:443,0.561028635488828,2024-08-21 18:07:25,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,309,2.224269151687622,295,171.92238521575928,106,26834,outbound,171.92238521575928,106,253.1509433962264,5556.128159487362,5.918971341715507,192.168.1.239->144.195.31.55:8801,0.6165572904713487,2024-08-21 18:07:25,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1016,0.612170934677124,1002,171.66287803649902,135,92688,outbound,171.66287803649902,135,686.5777777777778,79163.9624691358,6.117194300594287,192.168.1.239->144.195.31.55:8801,0.7864251231492009,2024-08-21 18:07:26,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1016,0.2216029167175293,1002,171.88448095321655,136,93704,outbound,171.88448095321655,136,689.0,79373.94117647059,6.120191701385374,192.168.1.239->144.195.31.55:8801,0.7912290815656384,2024-08-21 18:07:26,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56945,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-21 18:07:26,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,1016,0.3931741714477539,1002,172.2776551246643,137,94720,outbound,172.2776551246643,137,691.3868613138686,79569.37588576908,6.11771264848024,192.168.1.239->144.195.31.55:8801,0.7952279121796931,2024-08-21 18:07:26,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,326,1.0326368808746338,312,172.9550220966339,107,27160,outbound,172.9550220966339,107,253.83177570093457,5553.336186566512,5.9400781456361464,192.168.1.239->144.195.31.55:8801,0.6186579533967893,2024-08-21 18:07:26,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,443,56495,TCP,134,4.067065954208374,120,171.18862175941467,25,2657,outbound,171.18862175941467,25,106.28,1148.2015999999999,2.942683189255491,144.195.31.55->192.168.1.239:56495,0.14603774329776742,2024-08-21 18:07:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,443,56495,TCP,175,0.2718813419342041,161,171.46050310134888,26,2832,outbound,171.46050310134888,26,108.92307692307692,1278.6863905325445,2.9877733714879837,144.195.31.55->192.168.1.239:56495,0.15163842126738433,2024-08-21 18:07:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,56495,443,TCP,66,12.104289054870605,52,171.48916006088257,26,2858,outbound,171.48916006088257,26,109.92307692307692,6299.455621301775,2.099843897365664,192.168.1.239->144.195.31.55:443,0.15161308149605146,2024-08-21 18:07:27,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,56495,443,TCP,109,0.25814080238342285,95,171.747300863266,27,2967,outbound,171.747300863266,27,109.88888888888889,6066.172839506174,2.0972133988213417,192.168.1.239->144.195.31.55:443,0.15720771077209325,2024-08-21 18:07:27,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,337,1.1953458786010742,323,174.15036797523499,108,27497,outbound,174.15036797523499,108,254.60185185185185,5565.369255829905,5.960918928442588,192.168.1.239->144.195.31.55:8801,0.6201537283880911,2024-08-21 18:07:28,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.87706184387207,55,173.4708321094513,59,4363,outbound,173.4708321094513,59,73.94915254237289,219.8448721631715,0.9832248115847404,144.195.31.55->192.168.1.239:51487,0.340114815168316,2024-08-21 18:07:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,94,3.4202816486358643,80,171.27345156669617,99,57392,outbound,171.27345156669617,99,579.7171717171717,47418.021018263455,5.620130327168149,144.195.31.55->192.168.1.239:57388,0.5780230333096783,2024-08-21 18:07:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56945,TCP,74,0.0,60,0.0,1,74,outbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:56945,0,2024-08-21 18:07:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56944,TCP,66,4.672760725021362,52,17.343090772628784,9,5309,outbound,17.343090772628784,9,589.8888888888889,369163.65432098764,2.4193819456463714,34.117.59.81->192.168.1.239:56944,0.5189386435204492,2024-08-21 18:07:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,151,6.667886972427368,137,173.41711688041687,32,4540,outbound,173.41711688041687,32,141.875,88.171875,3.4248008763572906,144.195.31.55->192.168.1.239:49484,0.18452619081463695,2024-08-21 18:07:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56945,443,TCP,66,2.8450710773468018,52,2.8450710773468018,2,144,outbound,2.8450710773468018,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,0.7029701352365225,2024-08-21 18:07:29,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56944,443,TCP,66,3.8772132396698,52,19.919175148010254,10,1448,outbound,19.919175148010254,10,144.8,24377.96,1.7709505944546688,192.168.1.239->34.117.59.81:443,0.5020288202545832,2024-08-21 18:07:29,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56945,443,TCP,583,0.42002105712890625,569,3.265092134475708,3,727,outbound,3.265092134475708,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,0.9188102131401952,2024-08-21 18:07:29,US,Missouri,Kansas City,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,1252,1.4744572639465332,1238,172.7479088306427,100,58644,outbound,172.7479088306427,100,586.44,51418.2864,5.64472215979238,144.195.31.55->192.168.1.239:57388,0.5788782085810211,2024-08-21 18:07:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,341,2.085345983505249,327,176.23571395874023,109,27838,outbound,176.23571395874023,109,255.39449541284404,5582.165474286675,5.981499866411285,192.168.1.239->144.195.31.55:8801,0.6184898483488922,2024-08-21 18:07:30,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,922,9.995257139205933,908,175.74506425857544,126,70698,outbound,175.74506425857544,126,561.0952380952381,147999.0861678005,4.3066688617029785,192.168.1.239->144.195.31.55:8801,0.7169475884376187,2024-08-21 18:07:30,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,922,0.24842596054077148,908,175.9934902191162,127,71620,outbound,175.9934902191162,127,563.9370078740158,147851.27162254322,4.323354027036621,192.168.1.239->144.195.31.55:8801,0.7216175998435049,2024-08-21 18:07:30,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,922,0.2290339469909668,908,176.22252416610718,128,72542,outbound,176.22252416610718,128,566.734375,147689.99194335938,4.333969677432987,192.168.1.239->144.195.31.55:8801,0.7263543670464471,2024-08-21 18:07:30,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,921,0.1974191665649414,907,176.41994333267212,129,73463,outbound,176.41994333267212,129,569.4806201550388,147510.46667868516,4.365863834581566,192.168.1.239->144.195.31.55:8801,0.7312098482921904,2024-08-21 18:07:31,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,223,1.3391730785369873,209,174.0870819091797,101,58867,outbound,174.0870819091797,101,582.8415841584158,52204.05411234194,5.66896986890788,144.195.31.55->192.168.1.239:57388,0.5801694122984448,2024-08-21 18:07:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,323,1.3622400760650635,309,177.5979540348053,110,28161,outbound,177.5979540348053,110,256.0090909090909,5572.590826446282,5.97678250021541,192.168.1.239->144.195.31.55:8801,0.619376504632719,2024-08-21 18:07:31,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,578,5.104862928390503,564,177.3825180530548,138,95298,outbound,177.3825180530548,138,690.5652173913044,79085.27473219912,6.13530878631586,192.168.1.239->144.195.31.55:8801,0.7779797102594092,2024-08-21 18:07:31,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,3.7759759426116943,55,177.246808052063,60,4432,outbound,177.246808052063,60,73.86666666666666,216.5822222222223,0.972253928364927,144.195.31.55->192.168.1.239:51487,0.3385110324941711,2024-08-21 18:07:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1026,1.2927539348602295,1012,177.71269726753235,130,74489,outbound,177.71269726753235,130,572.9923076923077,147966.59224852073,4.3973533415778565,192.168.1.239->144.195.31.55:8801,0.731517792475432,2024-08-21 18:07:32,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,871,0.7309010028839111,857,178.11341905593872,139,96169,outbound,178.11341905593872,139,691.863309352518,78748.85181926402,6.152726953847267,192.168.1.239->144.195.31.55:8801,0.7804016156488767,2024-08-21 18:07:32,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1026,0.41998291015625,1012,178.1326801776886,131,75515,outbound,178.1326801776886,131,576.4503816793894,148391.65211817497,4.413179632922355,192.168.1.239->144.195.31.55:8801,0.7354068881090577,2024-08-21 18:07:32,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1026,0.2594718933105469,1012,178.39215207099915,132,76541,outbound,178.39215207099915,132,579.8560606060606,148786.89594811754,4.423130719428595,192.168.1.239->144.195.31.55:8801,0.739942864456642,2024-08-21 18:07:33,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,309,1.7169320583343506,295,179.31488609313965,111,28470,outbound,179.31488609313965,111,256.4864864864865,5547.4570245921595,5.97906907838599,192.168.1.239->144.195.31.55:8801,0.619022783988745,2024-08-21 18:07:33,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,1026,0.46643614768981934,1012,178.85858821868896,133,77567,outbound,178.85858821868896,133,583.2105263157895,149153.5195884448,4.42932844085023,192.168.1.239->144.195.31.55:8801,0.7436042145059424,2024-08-21 18:07:33,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,480,2.4316909313201904,466,176.51877284049988,102,59347,outbound,176.51877284049988,102,581.8333333333334,51794.92320261438,5.692882175322135,144.195.31.55->192.168.1.239:57388,0.5778422224369637,2024-08-21 18:07:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,57388,UDP,480,0.22051596641540527,466,176.73928880691528,103,59827,outbound,176.73928880691528,103,580.8446601941747,51391.76227731172,5.697050012637252,144.195.31.55->192.168.1.239:57388,0.5827793055822793,2024-08-21 18:07:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56945,TCP,66,5.466278076171875,52,5.466278076171875,2,140,outbound,5.466278076171875,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:56945,0.3658796665903673,2024-08-21 18:07:34,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,307,1.0974559783935547,293,180.4123420715332,112,28777,outbound,180.4123420715332,112,256.9375,5520.505022321428,5.974690806288122,192.168.1.239->144.195.31.55:8801,0.6208001000042014,2024-08-21 18:07:34,US,California,San Jose,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56945,TCP,1466,0.3975200653076172,1452,5.863798141479492,3,1606,outbound,5.863798141479492,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:56945,0.5116137915421269,2024-08-21 18:07:34,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56945,TCP,714,0.20149493217468262,700,6.065293073654175,4,2320,outbound,6.065293073654175,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:56945,0.6594899787076749,2024-08-21 18:07:34,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,56945,TCP,1270,0.2648768424987793,1256,6.330169916152954,5,3590,outbound,6.330169916152954,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:56945,0.7898682130540122,2024-08-21 18:07:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,443,56495,TCP,66,7.818307638168335,52,179.2788107395172,27,2898,outbound,179.2788107395172,27,107.33333333333333,1297.037037037037,2.9319511707237056,144.195.31.55->192.168.1.239:56495,0.1506034086718123,2024-08-21 18:07:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56945,443,TCP,66,5.6791768074035645,52,8.944268941879272,4,793,outbound,8.944268941879272,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,0.4472137439060015,2024-08-21 18:07:35,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56945,443,TCP,146,0.19246697425842285,132,9.136735916137695,5,939,outbound,9.136735916137695,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,0.547241383125541,2024-08-21 18:07:35,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,56945,443,TCP,246,0.24214506149291992,232,9.378880977630615,6,1185,outbound,9.378880977630615,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,0.6397351682264102,2024-08-21 18:07:35,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,51487,8801,UDP,350,2.661123037338257,336,181.51971125602722,134,77917,outbound,181.51971125602722,134,581.4701492537314,148443.27895967924,4.428823587930504,192.168.1.239->144.195.31.55:8801,0.7382118397654218,2024-08-21 18:07:36,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,49484,UDP,144,7.204410076141357,130,180.62152695655823,33,4684,outbound,180.62152695655823,33,141.93939393939394,85.63269054178147,3.3851551041413788,144.195.31.55->192.168.1.239:49484,0.18270247492668423,2024-08-21 18:07:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,8801,51487,UDP,69,4.471935033798218,55,181.7187430858612,61,4501,outbound,181.7187430858612,61,73.78688524590164,213.4135984950282,0.9615441840932928,144.195.31.55->192.168.1.239:51487,0.3356835897284289,2024-08-21 18:07:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,465,4.228279113769531,451,182.34169816970825,140,96634,outbound,182.34169816970825,140,690.2428571428571,78551.35530612245,6.169970427489271,192.168.1.239->144.195.31.55:8801,0.7677892736838494,2024-08-21 18:07:36,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,465,0.20111298561096191,451,182.5428111553192,141,97099,outbound,182.5428111553192,141,688.645390070922,78351.51964186912,6.172858001166177,192.168.1.239->144.195.31.55:8801,0.7724215437880383,2024-08-21 18:07:36,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,57388,8801,UDP,464,0.20013999938964844,450,182.74295115470886,142,97563,outbound,182.74295115470886,142,687.0633802816901,78152.63682801032,6.189861467928639,192.168.1.239->144.195.31.55:8801,0.7770477553456157,2024-08-21 18:07:37,US,California,San Jose,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,49484,8801,UDP,301,3.007960081100464,287,183.42030215263367,113,29078,outbound,183.42030215263367,113,257.3274336283186,5488.680397838515,5.994883555634831,192.168.1.239->144.195.31.55:8801,0.6160713872664257,2024-08-21 18:07:37,US,California,San Jose,Unknown,Normal,Normal
144.195.31.55,192.168.1.239,443,56495,TCP,175,2.336266040802002,161,181.6150767803192,28,3073,outbound,181.6150767803192,28,109.75,1408.4017857142858,2.9511346202348507,144.195.31.55->192.168.1.239:56495,0.15417222235282083,2024-08-21 18:07:37,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,144.195.31.55,56495,443,TCP,66,9.866168022155762,52,181.61346888542175,28,3033,outbound,181.61346888542175,28,108.32142857142857,5915.860969387756,2.058981587657258,192.168.1.239->144.195.31.55:443,0.15417358729965638,2024-08-21 18:07:37,US,California,San Jose,Unknown,Normal,Normal
